,SID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
77,b,916.5228002633412,-198.42151232156968,-2296.156535330153,2242.1286921426968,-4057.93556230022,-528.7086844786954,-307.66799932600037,-332.564532365281,-711.7651811891737,-246.50249673363498,203.78162121774997,275.85191332003063,426.67827074087995,-265.0320513069869,-220.3066268873954,-291.91468733053534,227.47436261298188,905.8835679157382,-355.9508835004713,-356.41741462600044
78,b,783.7950003571282,-345.3520238617273,-2303.527887759393,2240.119289127539,-4185.245614271502,-612.8498353845696,-235.88370259419668,-176.1433751288685,-327.93352668715227,326.1007952004724,130.05783400366138,600.4421354172796,60.893168673989024,-335.4938739191001,383.78217492093376,-192.6875176948048,82.66181269814508,716.8078413562081,-532.6239638215563,-181.17413950049942
79,b,1077.6589440717448,-1866.662141908698,-1609.5197664640593,1907.9015595374453,-4267.715522256635,194.63138750201549,239.64873571819913,-699.4015909097415,-514.7665453540649,1375.4130994875468,-164.08728539240366,1594.5685024657262,-1242.2026985542964,-866.3612513483805,-365.6735214547706,227.56427674602145,-571.2212226509066,578.9071013722709,-334.3965046192817,-520.0456220991405
80,b,742.8155544095496,-1632.4847052757236,-753.7193216863132,1417.0609839791737,-3930.716803018453,-91.27312122182941,1142.6234436104733,-146.68564864541074,389.6764058020816,2673.4037848401726,-254.36321713146228,2074.0633342538144,-2361.311585650823,-1470.1901467766922,374.6382028080539,1375.1602409147324,-829.5607749444595,39.77300915205433,-351.8732887709499,255.34851670400403
81,b,427.14382914821726,-1658.847405592766,-768.6297300148135,1415.7019768250123,-3952.4942823144956,-52.251078649169855,1192.712479468501,-160.46405670833323,378.1302659167393,2661.568882769645,-314.4435680813172,2074.9730244045686,-2367.3061370415962,-1396.4310352410246,319.92535047314374,1452.402411573326,-905.5107871397944,103.61515198336393,-411.84557910567037,279.2903061238233
82,b,547.8187925360387,-1963.3132760757162,-432.61453423159725,1502.8686554014103,-3998.2579588416647,-114.6868870083734,1276.2829397336418,-86.22355018897441,533.5602332910755,2689.410489509977,-525.5141700977856,2160.6597266408176,-2710.631306262591,-1612.6775175525668,163.9883496699481,1390.4943277986088,-790.635020647568,113.86776361646785,-359.6202934806358,77.21203026929284
83,b,537.4758316783355,-1696.371833726561,-408.27556185452664,1431.2777142706523,-3929.1428981072763,-172.3150950537597,1274.014141107978,-26.77393218517332,676.8999791520827,2664.4979936726786,-402.24354982828316,2036.5139011100819,-2635.096461979108,-1534.6249093712595,191.47867146132313,1483.0054672017923,-764.3782786076505,37.1599836140565,-408.9865656511817,220.06456627147995
84,b,905.8219091960318,-1571.3008961152573,-3326.1830133992253,1653.182056878157,-3934.842889832575,-1406.9960454560387,73.5276340386863,-773.177145866336,870.2445568994635,547.1720883614331,-306.8673780195767,377.4043564591184,1335.4914126673875,871.5933599851744,1449.8888856654116,-667.4385097860217,-642.2514019220024,-1277.1905826706545,347.91149790978426,1053.5324002811076
85,b,423.87985082458937,-2089.3174249110916,-794.0930329383899,1891.9719754805017,-4163.869598849379,-190.48684730715013,1182.241152630289,-535.9436208465573,-141.75670352102844,2057.251512669517,-359.5432709245582,2069.561304850488,-2218.1410507888336,-1336.4840045239002,-155.38459104542164,311.7599725060986,-668.8459845344638,755.6763973797264,-572.8152857288159,-453.5891873373582
86,b,1041.8265651738704,-1324.990459544464,-1362.9490423227876,2001.4701469419301,-4318.396999173225,-366.5620681386216,440.15737444900157,-589.5627403057895,-198.86616273146402,1760.7857784703663,-1.2520959964841105,1527.194116186869,-1383.5791232296642,-1107.4218497983873,188.38302685652627,212.25708192008594,-365.6396477388186,900.6095012019321,-770.7879977669102,-421.3725945847533
87,b,858.2333239268746,-987.1172365555528,-1715.5447866661464,2194.606534117134,-4252.994608198901,-321.36057971120243,102.7116014498388,-579.6232106319931,-386.5242069782562,1101.495304504336,236.04828931156624,1122.2973162615992,-787.1834749764438,-819.9501321155332,-161.97355490592946,-120.4573486108273,-142.64184199969694,1079.473424390688,-776.7070758026375,-599.6575767155724
88,b,805.4150714114387,-770.9648362660615,-1952.0205846525168,2225.7902588706825,-4270.032174602801,-387.86628460408497,-66.95352242854271,-512.0200846729999,-316.90922954612205,851.4762461835372,204.16820510474707,912.2754195286732,-501.1637295991853,-663.8403979295933,-45.11969309381636,-158.28305110996507,-89.00790696820884,1001.5080815618447,-728.0515274624898,-493.10538703096796
89,b,837.2556112611535,-735.2625557086832,-1993.6907328070931,2246.2925515345787,-4031.7194260681845,-203.44577204095182,-82.70462290127497,-697.0638529857202,-760.1105605165036,444.1793529399233,374.071465849393,683.5367905040097,-126.22799264450948,-615.4975210826476,-749.7755229862603,-409.97393452024176,116.74830771292851,1080.1769891191313,-553.2533036893893,-696.9669973301142
90,b,807.0774793390781,-142.46270117482146,-2349.495616673732,2281.6174451469137,-3841.727472541007,-393.2271225098743,-353.3313582320015,-392.01498736705065,-476.68557189057464,65.99500988312518,354.2106502156304,237.4508098527166,108.93545422989158,-560.5395153619575,-435.38180112354183,-236.4442887110201,333.08066150525684,985.0784969585079,-548.3931733145455,-606.6091988707809
91,b,822.2552857725983,290.24562155395023,-2587.9924200923224,2223.3730111337463,-3551.834244540726,-567.8089661197359,-597.5792417414874,-166.1948085949321,-454.61262302406357,-401.6935833541086,212.36829437052813,-208.05446379720104,480.1371606297141,-516.2340322157092,-559.6981602137605,-137.52979064655725,501.19715538178855,821.014351480061,-220.90605351118472,-581.5790623030477
92,b,903.5757616144432,699.9602724160568,-2684.7837308021103,1967.5476481503074,-3231.5528134293786,-668.830972715842,-882.1655281747207,182.44811337870402,-248.2594498901721,-223.8182477051828,37.342614104709156,-351.55122413779657,554.4711647533965,-590.4836715369247,-337.27335068920206,162.49453450677822,621.0792791663381,827.8024327399263,-172.66071829648493,-514.3464069250051
93,b,968.3440999170911,801.9391888849336,-2719.0450612135837,2086.939753968255,-3019.3234312830637,-625.5273225529902,-805.664080679248,176.35029373055792,-283.54189879953043,-622.1051540376707,81.23390318086315,-537.9965831223788,579.9913669826952,-585.2550651801766,-631.0049723244059,221.23150557765064,622.8945671278514,759.9498464072888,-17.068034296969593,-539.9599702750473
94,b,1035.7137716875204,788.8717352002652,-2631.7294541823107,2242.5604128095297,-2894.521989587294,-698.2667256009843,-648.9866268557766,244.58692153290067,22.850709792389996,-903.5788299924678,98.99861730203806,-707.232800188775,555.4570113561252,-517.753908453647,-675.2460334463539,414.37162198368657,618.2089293521154,441.58104883533275,24.064810321448924,-597.7303446393166
95,b,861.7559758728604,-1794.1438478052828,-3021.087192053024,1627.7701676490224,-4031.2142389713385,-1406.4582325196684,333.04087674160553,-714.4240973167217,876.5768178465356,723.3425365624569,-288.6597968562571,528.1793530405765,917.9963330907265,898.4151809035745,1568.5633014257648,-703.1854158786629,-852.8190131817345,-1555.3188672856056,269.53049851963027,1084.6933106504832
96,b,994.6502803641298,-1370.4102393022868,-3170.9592937826164,1716.1766847196636,-4052.8975206878526,-1195.8535562579889,37.33757796888404,-820.9594207462641,586.1085979184354,301.0940264235214,-308.10979035600536,189.2092382851228,1312.3067886109666,614.986165034145,955.623127726386,-494.84018323035906,-614.6959598322765,-843.0539328271411,462.74207023355586,809.8656607389141
97,b,999.0851460193123,-1178.6682905691694,-2765.7087906753845,1461.400503994334,-3954.8930785264365,-1478.1083761020382,242.35342472431657,-187.19878707407153,1008.615087283973,294.7569409044943,-154.16271650366187,128.38405454177877,863.6031418618189,652.7493586170553,1517.7533830304017,-311.8318634907753,-770.3397721081759,-1381.279838972394,405.4503367413603,928.0098328989569
98,b,942.5563310512899,-939.0826921483248,-3061.862954722479,1847.4753020097428,-3993.501216762807,-1373.1053665624956,-36.745351505840205,-247.8470723667306,586.0347498161445,-207.58639211779862,-176.82129787891725,63.27176837414337,1087.030048708532,565.9093340758844,1126.4456922858403,-490.313341376517,-473.8136622973031,-965.2026175346859,331.79757595791096,677.1753685318762
99,b,959.1837206795288,-916.2287941221167,-3186.0486290661943,2081.975999108749,-3945.4611325994338,-1160.4356578883271,-86.31874301021419,-405.16638195543936,176.62912697866525,-423.68650517332867,-70.20561754256828,18.897896889568035,1172.818385376885,521.0673432065622,508.615529623137,-641.7999878919657,-158.44855941403904,-660.4922953866763,302.4039889458793,421.162595308777
100,c,-2678.9443960518242,3340.9199438564488,2349.733916656384,-916.8933286565416,-785.5776655249936,-2252.724396504088,143.66876149529324,158.56555001751204,687.4981504247331,-610.7172332217966,-230.10529611346345,-503.3524115761903,196.6461276027921,-112.53967540167716,211.38081472988304,548.0077667704476,-2.289735502356253,17.253610735386467,-575.5936834852753,-0.29219629981071193
101,c,-2682.7708289569746,2380.8351333648493,2938.1825551290563,-834.6131932859894,-605.7206138193072,-2191.5580350846376,529.5051346839407,-1363.4171866850834,16.316435159567877,-355.5852118166059,-522.5004436477681,-101.41521637640616,108.94026253749647,55.725536155182134,445.8376263893169,-362.7206792433311,-33.46929516123011,1295.7576605681393,254.53818083406117,-56.32713812716284
102,c,-3033.438972388333,3515.4647464467407,2202.1266752824718,-1332.7933852295973,-743.6129868415364,-2400.2897948558284,-409.591722979375,565.7344850762418,-336.81497371022544,-463.1704253683876,-325.6977524143273,453.1828071565084,-479.565809303975,-164.90074260216915,156.97161243268852,426.84488248230576,975.5629937688316,687.5526703204157,641.0666177602633,813.8555688026572
103,c,-2793.612917130692,3474.6604400010447,1870.2689606952144,-1233.4335279953052,-1215.8123275075825,-2559.402084111247,171.28434315981522,1118.5742109651133,824.8951727152922,-158.43806452905258,205.49527528755314,-656.1860267191748,48.74911452107488,-270.72779189450483,-315.92714229983244,424.5535178042134,-361.7644916520433,-1078.4347807007762,-740.0417745288846,-35.67643924792137
104,c,-2867.8352833245544,3483.7800941045375,1988.5023793027322,-1268.2890636903164,-1284.6855966121957,-2629.8922705368436,-177.76657631101907,1076.0471650322033,443.1273274519039,-261.4358516414572,126.30659812405975,-254.68483869805792,-277.5669550534452,-373.908805981306,-200.0619616521443,453.006064166754,270.23041824316454,-394.7746284928739,-138.68963076786764,282.13247677023855
105,c,-2734.562731787308,3367.433766508017,1825.3322901993297,-1137.6437055283636,-1356.2876273615746,-2521.3193729770187,91.97128401591937,1199.9969047659483,815.7671778187713,-18.622852273127325,363.33741528569874,-546.917447888453,-51.37359253294191,-315.8999653895141,-370.5107217870466,371.2939681117605,-365.30107193649775,-944.9664383710323,-679.9403372507982,-72.1873982997081
106,c,-2296.67937379747,2928.4790317945117,2218.0167257608905,-1007.3143075184403,-1158.1248112970352,-2444.191442479395,75.06912389126212,354.85643579127367,229.50562731616046,298.14624065008195,69.2914168972764,-275.09619185570926,-304.04637042312373,-207.44336403587107,-507.6530450639613,-55.926709357899476,-208.23587423557868,-232.4769297427478,198.3359756276373,-687.1981490047776
107,c,-3106.005785039591,3426.587049542848,1958.1923266864057,-1343.9782961610808,-1236.7445114576767,-2552.1152353575635,-328.50471074136294,882.8416233474792,-7.820530326708939,-448.70466886030755,-27.528296202365443,120.95884543504988,-467.4494750652494,-291.60232846323015,82.66225080964762,436.2065155300073,837.766821439529,223.14019786737222,321.2340203332724,702.6582530118876
108,c,-2779.762839737544,3394.4738733320137,1878.5122210824627,-1164.5755036605674,-1383.9259583748153,-2573.341298253949,5.785409399280509,1208.2197561038204,651.767052852692,-56.27446889480418,303.2038280745059,-433.1918185273274,-148.05419946498736,-306.6175615174035,-324.5351902701605,369.9644860321301,-114.40373377705133,-796.4649101129861,-427.9006790275116,45.83270648442447
109,c,-2802.1942335705444,2994.3162007513915,2247.7133656806823,-964.5452446572787,-1327.9616143295975,-2627.1982908494333,311.7401774818542,412.6437764388626,326.634525134574,66.47198691794138,15.367729057339577,-317.56088426607494,-167.1610969938247,-210.05935065996098,-348.09391296494925,34.11287488740798,-288.4770708739062,-420.0745406191323,-20.911871420075123,-188.23029054283987
110,c,-2727.1199375638553,3258.212968194822,2054.412965537831,-1094.1518007763773,-1350.1737570123737,-2642.0658438011537,278.48581575722346,770.2645073713145,558.0211852631992,-60.846526405999995,140.67429027175768,-507.2755222682446,-42.33068218196799,-276.8147153310056,-358.3454830031042,264.1158089416013,-380.0328337809547,-773.6948825954998,-400.7141334434217,-71.69336297912326
111,c,-2671.635253938242,2802.0308702423667,2248.2503333789355,-787.341816397802,-1198.9540128585563,-2488.3394113714594,533.4638053870194,172.84571311248854,449.4879822911439,230.7835057781914,52.155180965338076,-376.01983709917994,-52.157357061112194,-136.92149817706274,-374.5610556051444,-41.88033449480136,-622.5376050185907,-481.87591913535516,-283.5495076204918,-440.84492749789126
112,c,-2749.3922101689227,3559.58723306835,2319.491788173407,-1004.7359992782932,-689.246924780148,-2327.546782832745,-79.03811482277824,471.0727728007984,622.7328755595465,-613.5155038676007,-151.7384822959676,-333.1829259803876,65.8455233208007,-171.52372817484886,121.13188819886513,654.2704580921412,113.04123425399209,-86.86061905010459,-474.84494711517056,244.22848026922844
113,c,-2708.6522087199337,3332.4183812356996,1922.6799601854964,-1112.587080665348,-1262.943707509876,-2536.7025092780527,327.4669408151401,946.8894233842456,721.9138799516727,-79.99487735649805,201.0392229993011,-641.413708373999,67.9165550801249,-238.26448320900954,-341.87018174658635,374.82890047778216,-487.8024161163676,-1063.9942716927455,-662.7828902178464,-59.93071476493289
114,c,-2894.385734470103,3485.0475571851316,1899.7758323089047,-1247.3478040467865,-1283.1284841897882,-2578.3006699658613,-105.14316413318527,1185.6333071281176,555.0332164520374,-244.6630371461607,204.55741494051847,-396.66986996982644,-203.2437813996475,-304.4173852184468,-182.5111143393985,511.41147653840443,103.22215518879618,-708.4672405519284,-305.2051924066022,310.1920493206044
115,c,-3112.3212639008716,3220.816304050843,2234.673489721371,-1263.7197450724555,-1045.6594659019102,-2529.6648040245714,-170.91868075028023,180.42512186178263,-297.5767688437541,-547.2652923541455,-317.47259862060923,230.8683528347244,-413.5693117785226,-231.20373178502103,120.08043562569351,265.493369518334,838.6235549693931,728.8703609781028,712.4789933305132,736.672788790117
116,c,-2818.1130590396724,3332.062762211384,2085.8037453143183,-1131.7259088972219,-1325.936797287951,-2643.6583631216477,-1.5134737478316969,845.2464865231374,521.5857649873469,-175.59543876332046,135.59341904630685,-388.25305499296707,-181.21128423485865,-349.9167881821863,-298.9836368463275,395.24287589085066,-69.7995892836529,-442.73565014721015,-235.43075416600678,82.77805954223138
117,c,-2757.6854839480857,3312.64546768763,2282.0572431817236,-1170.5543611556516,-736.8449097539423,-2299.9524091992494,-373.4744541865155,264.67995660372446,-381.7646602643121,-350.07609089760916,-287.3719821614425,448.3243464654395,-472.7825394257592,-238.5717603334376,54.37650752049295,343.6045740393124,805.1333079633207,939.9994936676416,697.4524756576809,536.6449347358549
118,c,-2642.396933771571,3365.3385781728084,1768.0688815226622,-1128.3194284014035,-1217.4463821044415,-2430.1201942656908,196.98425753627274,1160.6980344761532,947.1456417463893,-60.82232848693675,350.37094730507914,-663.6961329620789,109.1701530731362,-257.1068686943956,-334.20858637361806,437.76463662187604,-547.350923529922,-1128.3298274874944,-861.9350962529904,-176.1916714504902
119,c,-2556.7875720195234,3109.4074352021175,2067.405522011316,-1014.0101499948058,-1187.0799303020872,-2524.7909080345753,496.2052707936698,474.9412396523945,723.5094146239313,30.61273510424911,150.28309174982735,-617.1214008352414,132.49938214295784,-215.39935333356485,-416.63218967032503,184.1705686804384,-734.1436682167603,-806.9484187246417,-654.8749304389846,-400.7314486575991
120,c,122.93921453837896,1182.8014899966179,2204.1674816136388,-766.9583866753035,-860.7446985724273,-1116.2159845541482,1275.9784168962344,-925.672760106303,1232.5991718279886,1901.5287327365954,737.737115634605,-1164.309314530411,-114.47220826132514,606.2741529435648,-804.3150675852871,-1193.0402789243626,-1344.2572898225756,246.87550908811932,-92.49159909757782,-2196.719305774607
121,c,-2556.0773755296373,3137.366824438937,2042.1266451225974,-1001.9475246572385,-1224.4890646432152,-2504.4604080066633,501.774247356256,582.0954172129631,751.3442315067514,15.29081477841234,153.20787962163078,-660.1147662420406,159.76354987113706,-210.02167091076532,-426.5722555761205,208.40515544769542,-758.4579212761199,-874.4132904767905,-740.9110038355965,-379.1199346625941
122,c,-3051.02681803992,3404.1314154830793,1991.3042447501969,-1265.0193839345795,-1288.2690658964557,-2586.4404733216697,-249.087556998897,1157.4011734322323,412.2106988148771,-322.4633590996583,126.15696411712356,-176.88735573196976,-329.81139939320735,-263.93504698274126,-55.28061512423739,497.64611649243955,358.50450946551695,-380.76686039257186,-141.941058745222,480.06107073019695
123,c,-2415.1761509913845,3544.517100493003,2103.0359520337133,-1037.854480558591,-668.7848478514783,-2341.4741575973453,279.01127015815445,461.88842263866775,893.3904932534753,-522.1158399852767,-83.41862002729601,-621.7765262021451,328.2373312216315,-210.39972851483736,-141.2469912511915,618.5593562752777,-369.2737415017019,-550.8866453568841,-799.4663337502325,-118.57516960222783
124,c,-2647.766831466326,3250.5383732603377,1945.835689720785,-1074.0081340356871,-1265.971265657625,-2497.080281942989,337.4007131784594,900.3366631720336,835.9694657400825,-19.688354540146403,240.04291615208393,-655.0400253681647,133.30838115134887,-209.9819134932155,-360.32957681854646,343.8515462602894,-649.8414271754103,-1020.8886251562737,-852.8934268590797,-257.6757931254816
125,c,-3216.4345816667137,3250.2596840005413,2167.7437020716848,-1302.5949755540628,-1251.2261667048506,-2519.9018775128693,-378.1918505572621,621.559591820953,-209.04014866757427,-494.05240541324406,-161.7106693374323,298.77761984805426,-462.3014519995566,-271.4994850357674,173.8333793731491,358.048388624339,911.6403892523655,619.3014774010088,435.2717296733938,808.1502611364011
126,c,-3096.7257198879474,3319.7182441331884,2140.0825935538933,-1345.1118258974839,-1382.4060438356387,-2585.1137465894044,-250.41340802610853,789.9354245909905,-31.119060605321792,-394.759601849037,-105.42473285139677,120.67259774828143,-315.17790694204916,-268.4172825782938,95.29066365200654,393.5051949318759,646.283386071792,286.31343392052065,215.64339159339826,693.1101529382062
127,c,-3028.4889479212006,2559.167882265053,2952.2049258656803,-1373.7899320893491,-857.2039618429262,-2626.0120136377923,857.5091555565407,-814.5339682400892,-360.96667338142106,61.40362888351933,-755.3262792596073,270.32175664258693,203.55944945978945,469.7358440760282,286.3755003181105,-567.8958299227263,-73.62321596883496,420.9825542513485,594.8867106014148,286.2206183827998
128,c,-2764.7267283869523,2385.1700138301126,3122.1405856948454,-1392.206274381254,-984.4221181692956,-2639.882431377995,853.5002570348877,-1118.4953582940423,-545.3423857625529,153.17535211801345,-744.9921232517675,305.5891241977293,170.89967444097255,387.04175588742436,281.4751918514691,-779.3632747596877,40.069990913073084,878.1932728898889,806.1039275015579,146.91869155323354
129,c,-2622.295134862405,1702.468674651574,3482.7107784406953,-1236.6502120053228,-890.8955263910242,-2222.332585065724,775.1135121865109,-1543.2954841091187,-644.5607939916919,669.8712720940114,-492.9876619956732,610.3240442348932,44.741335524864134,507.4083032071497,231.61771568490687,-1177.600825908862,126.23639473708008,1466.3569260015204,1170.4514436047198,-300.04864963000426
130,c,-7.806355430801167,1951.8722684414183,2697.867327742983,-1154.7817713423613,-1025.8651093715973,-841.1840690391042,787.9651390789994,-763.2436684500523,453.77325051213444,2115.036520883605,525.5847762004134,-908.4670038682414,21.46371914624516,688.568343084225,-682.9344200125402,-1089.309785588114,-1645.696388721674,602.3346600838653,95.08817662597998,-2481.8070558401405
131,c,-3432.47737971273,2083.591206528427,3364.213243397164,-1485.8258001449833,-777.5812835025254,-2174.299616592921,509.97037040735984,-1543.8758740356006,-1199.1016654971195,-183.91795035836918,-890.563229262588,1133.7955898224318,-22.674624048560684,547.371042883901,623.4149554219188,-973.3236456366187,760.9793550285506,1785.7742633385576,1349.6971224968743,809.7137645690078
132,c,-3072.2680186396187,2491.781670351471,3165.6091310252577,-1437.2833865897153,-1006.8889765126024,-2586.0032926718704,777.9966294901573,-950.2981912136652,-739.8844782644981,41.086786795130735,-859.924700820059,600.5001661318461,102.96985061022875,510.0906905525021,467.0163986796089,-767.2061986448683,334.024110566084,931.0820481014877,1047.9260460368498,535.6411045646033
133,c,-2707.617787873131,3505.5714370798228,2063.5323697235344,-1370.531342621245,-1359.6793428146686,-2166.33509750621,-423.61119523621915,1064.0934557457151,-171.76798077533587,-101.00281135620271,-22.880313742541862,372.05202493311583,-275.63959134746074,-74.07188379088174,491.49262027374317,476.6529282123533,755.621950172889,308.5504527280587,35.49296582695174,479.73216234620554
134,c,-2674.3844524089377,3423.6500721128455,2390.276213738938,-1004.0073473638394,-859.2010176437957,-2532.6229273033077,70.8467557371462,266.6217405353591,445.91185568844924,-441.40182175829784,-172.84491372868683,-264.27445510765045,-45.90598295581868,-357.3934344173864,-157.21154081672205,481.6289835422286,-25.327503976977006,131.39078656022647,-271.50119087374964,165.67604290692282
135,c,-3699.7729087620196,2409.2774511375546,2972.809531353639,-1408.0171447031967,-910.0996808771343,-2153.1595198273335,272.41510906853836,-1023.9820690494568,-1086.5170862850775,-423.8257886035645,-902.3685446670637,1146.4156386882767,-114.87513425870696,480.52650717773264,719.6175798819133,-616.1093183872744,865.2489328406407,1269.5428585158547,1202.915601634158,1049.1008577033504
136,c,-2901.508729451902,3056.1814695365224,2408.1964254882614,-1123.195716057012,-1628.300528835711,-2527.979327211872,408.60972142483774,514.1363431840824,97.41362586103182,79.54150624415225,-108.08438947776612,-76.82622228976263,75.22515598894577,104.32232129824345,72.7105096891678,17.961252843236142,-69.28155526489957,-304.07923459657883,-227.84829441923924,71.91135644010716
137,c,-744.1937423083946,2128.912303783015,2874.7282326870745,-1188.593809380571,-1090.9692416620514,-1178.1158113579113,588.0116635916557,-802.4272325823756,70.4044831770129,1986.0754827572591,413.4659256215459,-683.292293273782,-6.9583147745391525,586.5521378395867,-575.5621376812707,-895.3445820023067,-1367.2707410109415,700.6923504524042,334.27517707816423,-2279.793988585572
138,c,-260.55072076107496,1450.996408120679,2935.788512393663,-1162.8017159062472,-1111.8416732530322,-579.190525041934,432.4504243920553,-960.6940366766927,193.5187932118885,2336.8853848892118,477.76424486822003,-578.5652120180596,-192.47382785970038,385.2444768870723,-452.70863969730794,-917.5286899182363,-1325.6863591657036,659.2230899249914,383.9754241164369,-2212.368910402244
139,c,-2996.8417384765994,3462.2493137739684,1980.4704380130283,-1353.198175993614,-1456.1652399430782,-2187.3004067184274,-435.86238547811246,1123.9020869201888,-73.84037513801083,-203.740126197335,58.44006613917559,328.82339934593,-328.90630403281176,-2.2824946755218534,513.3397411512454,439.8753700986944,892.17787524433,214.68896538371638,-23.17172663218736,591.488428066468
140,c,-3004.630512259716,3427.5672451033684,2072.0163492755723,-1299.5984198421772,-1449.9991059025724,-2274.3322352987734,-361.2174501134623,973.4648492077228,-158.61748850136365,-260.95392736124353,-9.817432950187982,340.8651304194509,-335.7005886770874,-43.43099996953845,461.1673158022623,421.3551548957034,887.0288926001375,274.86167670007455,92.1233467883164,616.1205201547319
141,c,-1927.3300900804709,2598.1268452980703,2475.318275600597,-1174.3026593412237,-1045.2402553035886,-2189.8661989299126,1433.3219991039473,-698.1360864467088,224.54890988318851,400.6460110244876,-358.609345237191,-474.1639683068981,611.2332598606611,459.6121016242422,-37.646188321635684,-730.919404212548,-954.5145888561785,-194.78481670132732,-168.98849445055356,-760.8572341681358
142,c,-3375.765611727693,2433.856048682415,3076.294144114068,-1380.403415851644,-914.8721850514431,-2339.8022539492995,441.53103475391003,-1219.3414194442769,-1096.3002198804097,-371.2790974093948,-960.4373442162081,988.2719073151115,-93.02304800481043,426.75449705401036,665.2833473490355,-782.3265013116263,889.4864323266842,1519.1997933313914,1387.957736566598,894.5258660985994
143,c,-3274.4941631436654,2594.4278503436967,3001.7789643424676,-1490.355639392234,-749.9775875123196,-2331.562773445074,333.17233307656204,-1179.481965105693,-1161.603485202342,-473.9679417556127,-1003.6119455469999,976.5750111688388,-115.49138845489374,446.7462906368049,723.3958785806681,-685.4394467175141,1008.6394481577103,1449.6014053573333,1461.1533762917365,968.1027548312838
144,c,-3011.3216734047774,2683.043207814287,3008.1876347468165,-1423.875896227505,-978.3996620001843,-2555.6357524653654,570.2944347170305,-1053.9476342823523,-841.0650220015416,-263.1664109794731,-858.392623117771,571.6752382113939,-27.30370509423967,278.6483636797696,527.5816287227547,-675.5551895174685,647.6980066846656,1328.1287534341238,1205.5967013172199,696.7623899407752
145,c,-2599.455442791318,3581.8381351124426,1902.4969210686224,-1136.3265142133,-1038.6591869575338,-2430.7661079178133,31.073968548953673,1085.8734796520664,951.460453078229,-335.7960483360828,189.22374366109287,-663.356012566074,134.40365911045268,-291.46479018339676,-228.49827715643866,648.2559858719823,-311.44483468580785,-995.4832641903893,-876.0956666048087,-77.68531824802534
146,c,-2795.424138170625,3527.863627526081,1694.0005605573645,-1275.7035518698829,-1158.2575966889794,-2379.277526589909,-187.30728490398184,1428.6930252974792,948.9994079692023,-202.4329135042261,300.16974529475567,-580.4080922043244,-33.37110394775223,-270.19641601183326,-154.7503209521453,608.7323609432129,-146.3036185070465,-961.0338671857305,-756.0457833929547,64.85160149996487
147,c,-2651.324556227644,3430.74117830803,1834.7027938506967,-1190.3057919806856,-1218.52293616227,-2523.7380438526607,180.6826227878434,1044.5125115614628,928.365508019062,-142.12960048723437,195.39901701682098,-722.0298657567708,142.27774339916797,-327.0932553853755,-396.5674470239686,473.3306276340894,-513.5847220053107,-1022.1780200627627,-875.5452385767303,-195.25707727808523
148,c,352.1783111403415,893.6279026197547,3088.8647914643625,-1344.1403445702042,-645.0747121624325,-824.2112743458149,906.7376885413456,-1336.9795463474543,924.8015367646833,2326.443046725449,874.1475061761969,-841.8805446835458,-141.41528419279922,811.1386268726311,-334.3752585615779,-1067.7395389750327,-1345.805400304978,713.3024529590665,132.19656556399138,-1970.252305387017
149,c,-2874.1115291058713,3563.1181259611203,2154.15428830199,-1269.8059984626395,-1150.743315494237,-2691.710427752529,-19.534533789755027,950.4077791626911,416.7714456020879,-280.89328138087876,33.48982551213178,-325.38481521885257,-198.91972147268265,-318.9207077910352,-281.36870473590693,484.49107228961515,142.3802993876636,-406.1803200172845,-255.99790296269953,243.2843779271504
150,d,1529.92845226956,2518.787727062904,-2807.374050649135,-1544.4102894279042,1175.8679683460534,717.0155715154991,3211.4221262627016,-662.34522109953,567.0807525109518,-2604.221466520407,1129.1493947323743,1111.3842080056827,-394.1115807007206,-530.2785226413815,724.3202358777841,711.8263817180887,-679.1704273840314,1143.3630243700825,-1320.0593715060982,-122.91625437350834
151,d,1523.8983934920584,2487.0297354187605,-2723.3988776919314,-1813.2038081800868,1085.2303575523474,669.1144798119344,3063.0685753769676,-858.4042719318877,460.84694269946687,-2660.0080037792286,1186.462241745876,1116.303651174294,-403.0393539143824,-549.6965849724882,773.7128505072226,989.5980217244695,-718.6521885068188,1175.0413709984552,-1284.8420107261984,-94.80378262400616
152,d,907.111605959467,3546.6473216990166,-4035.5784731160975,-1872.383528960891,1173.4231067850105,797.2082450383821,40.9824874034796,399.79660542432947,-480.7403677664375,-1343.1247093886182,1313.69111525287,153.87497820023947,-507.8076593668165,-667.3924247101526,-770.1523079895603,-778.5884340085827,-869.7906120441056,-115.02065389409977,720.2577756612205,691.6686817343392
153,d,955.6812901595472,3330.216457540586,-3986.481006223438,-1620.0183198580237,960.6176535432455,767.7328684007488,586.5073844025268,201.77309714169544,-462.4099321866437,-1559.7236785762507,1600.1472005353064,249.9689048791597,-502.93133694108144,-856.9705313478792,-816.9943463331473,-710.3882130197908,-1066.6558781207098,-204.69412088984598,567.2909765358534,781.3154528609218
154,d,911.0996801785176,3584.26733469183,-4096.052109099158,-1824.8137073471537,1132.5258962077226,777.1605889496753,30.067807901575115,307.2399345790567,-473.9069785402991,-1150.2852896864756,1001.2470644931449,267.03041510486986,-493.3760186440171,-629.5152891003538,-737.9058005867204,-742.4848607562268,-733.5914452575755,-60.894353923557205,358.7205920070864,476.0907925242931
